EventType,EventDate,HasSafetyRec,Mode,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,EngineType,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,BroadPhaseofFlight,ReportStatus,MostRecentReportType
ACC,2024-07-04T05:00:00Z,False,Aviation,1/16/2025 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-32RT-300T,AIR,9D4,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2024-07-03T16:22:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,FLIGHT DESIGN GMBH,CTSW,AIR,,false,1,,,NUSN,Substantial,,Takeoff,,Prelim
ACC,2024-07-03T12:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,150,AIR,,false,,,,NUSC,Substantial,,Emergency Descent,,Prelim
ACC,2024-07-03T10:00:00Z,False,Aviation,2/12/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,140,AIR,,false,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
INC,2024-07-03T04:00:00Z,False,Aviation,,,,,,,BOEING,777,AIR,,false,,,,NUSC,Minor,,Taxi,,Prelim
ACC,2024-07-02T18:15:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,SCHWEIZER,269C,HELI,,false,,,,NUSN,Substantial,,Maneuvering,,Prelim
ACC,2024-07-02T16:45:00Z,False,Aviation,3/28/2025 0:00,,0.0,0.0,0.0,0.0,DE HAVILLAND,DHC2,AIR,,false,1,REC,BUS,135,Substantial,VMC,Takeoff,Completed,Final
ACC,2024-07-02T14:30:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,VANS AIRCRAFT INC,RV-12IS,AIR,SPB,false,1,,PERS,091,Substantial,VMC,Maneuvering,In work,Prelim
ACC,2024-07-02T13:00:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,CESSNA,172N,AIR,MYF,false,1,,PERS,091,Substantial,VMC,Initial Climb,In work,Prelim
ACC,2024-07-01T21:31:00Z,False,Aviation,10/22/2024 0:00,,0.0,0.0,0.0,0.0,BEECH,95-B55,AIR,PGV,false,2,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2024-07-01T16:30:00Z,False,Aviation,2/12/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,170B,AIR,TIW,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
INC,2024-07-01T05:50:00Z,False,Aviation,,,,,,,BOEING,787,AIR,,false,,,,NUSC,,,Enroute,,Prelim
ACC,2024-06-30T20:48:00Z,False,Aviation,9/4/2024 0:00,Minor,0.0,0.0,2.0,2.0,CESSNA,T210L,AIR,UNI,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-30T19:20:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,BEECH,B19,AIR,,false,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2024-06-30T18:52:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,WACO,YKC,AIR,,false,1,,PERS,091,Destroyed,IMC,Maneuvering,In work,Prelim
ACC,2024-06-30T18:52:00Z,False,Aviation,12/19/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,525,AIR,RIC,false,2,TF,BUS,091,Substantial,IMC,Landing,Completed,Final
ACC,2024-06-30T14:55:00Z,False,Aviation,,Fatal,5.0,0.0,0.0,5.0,PIPER,PA46,AIR,,false,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
ACC,2024-06-30T13:00:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,CESSNA,A188,AIR,,false,,,AAPL,NUSC,Substantial,,Enroute,,Prelim
ACC,2024-06-30T12:15:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,RAYTHEON AIRCRAFT COMPANY,A36,AIR,LNL,false,1,,PERS,091,Substantial,VMC,Takeoff,In work,Prelim
ACC,2024-06-30T11:30:00Z,False,Aviation,10/22/2024 0:00,,0.0,0.0,0.0,0.0,AIR TRACTOR INC,AT-402,AIR,PVT,false,1,TP,AAPL,137,Substantial,VMC,Initial Climb,Completed,Final
ACC,2024-06-30T11:13:00Z,False,Aviation,9/4/2024 0:00,Serious,0.0,2.0,0.0,2.0,CORELLA NEIL,RV9A,AIR,6J4,true,1,REC,BUS,091,Substantial,VMC,Approach,Completed,Final
ACC,2024-06-29T19:40:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,GRUMMAN,G-164A,AIR,TOC,false,1,,POSI,091,Substantial,VMC,Landing,In work,Prelim
ACC,2024-06-29T19:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,172I,AIR,,false,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
ACC,2024-06-29T17:45:00Z,False,Aviation,11/7/2024 0:00,,0.0,0.0,0.0,0.0,AMERICAN AIR RACING INC,LANCAIR IVP,AIR,MAF,true,1,REC,FERY,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-29T14:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,ROBINSON,R22,HELI,,false,1,,PERS,NUSN,Destroyed,,Maneuvering,,Prelim
ACC,2024-06-29T04:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA-28-181,AIR,,false,1,,,NUSN,Substantial,,Landing,,Prelim
ACC,2024-06-28T19:02:00Z,False,Aviation,2/12/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,172L,AIR,OXR,false,1,REC,INST,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2024-06-28T18:28:00Z,False,Aviation,,Fatal,1.0,1.0,0.0,2.0,CESSNA,182,AIR,U60,false,1,,PERS,091,Substantial,VMC,Landing,In work,Prelim
ACC,2024-06-28T16:25:00Z,False,Aviation,3/28/2025 0:00,,0.0,0.0,0.0,0.0,DEHAVILLAND-KENMORE,DHC-2,AIR,JNU,false,1,REC,BUS,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2024-06-28T16:09:00Z,False,Aviation,,Fatal,1.0,1.0,0.0,2.0,STEARMAN,A75,AIR,EBZH,false,1,,,NUSN,Substantial,,Enroute,,Prelim
INC,2024-06-28T12:22:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,777,AIR,,false,,,,NUSC,,,Takeoff,,Prelim
ACC,2024-06-28T12:15:00Z,False,Aviation,2/12/2025 0:00,,0.0,0.0,0.0,0.0,AVIAT AIRCRAFT INC,A-1C-200,AIR,CDC,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-27T23:40:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,CESSNA,310,AIR,,false,,,,NUSN,Substantial,,Enroute,,Prelim
ACC,2024-06-27T16:34:00Z,False,Aviation,7/25/2024 0:00,,0.0,0.0,0.0,0.0,AIRBUS HELICOPTERS,AS350,HELI,SFB,false,1,TS,PUBU,PUBU,Substantial,VMC,Maneuvering,Completed,Final
ACC,2024-06-27T13:30:00Z,False,Aviation,10/22/2024 0:00,Minor,0.0,0.0,1.0,1.0,Desert Fox,1,AIR,CO4,true,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2024-06-27T12:45:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,310R,AIR,DLH,false,2,,PERS,091,Substantial,VMC,Takeoff,In work,Prelim
ACC,2024-06-27T11:40:00Z,False,Aviation,1/21/2025 0:00,,0.0,0.0,0.0,0.0,Air Tractor Inc,AT-301,AIR,,false,1,REC,AAPL,137,Substantial,VMC,Enroute,Completed,Final
ACC,2024-06-27T11:28:00Z,False,Aviation,,Fatal,2.0,1.0,0.0,3.0,CESSNA,414A,AIR,TKI,false,2,,PERS,091,Destroyed,VMC,Enroute,In work,Prelim
ACC,2024-06-27T09:40:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,CESSNA,172,,,false,,,,,,,Maneuvering,,
ACC,2024-06-26T15:59:00Z,False,Aviation,4/1/2025 0:00,Serious,0.0,2.0,0.0,2.0,ALEXANDER S ROLINSKI,AVENTURA II,AIR,DED,true,1,REC,FLTS,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2024-06-26T15:30:00Z,False,Aviation,3/28/2025 0:00,,0.0,0.0,0.0,0.0,GIPPSLAND,GA-8,AIR,A61,false,1,REC,BUS,135,Substantial,VMC,Takeoff,Completed,Final
ACC,2024-06-26T13:30:00Z,False,Aviation,3/28/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,182F,AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-26T10:56:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,TL ULTRALIGHT,Sting RG,AIR,L36,true,1,,PERS,091,Substantial,VMC,Approach,In work,Prelim
ACC,2024-06-26T09:10:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,PIPER,PA34,AIR,,false,,,,NUSN,Substantial,,Enroute,,Prelim
ACC,2024-06-26T08:30:00Z,False,Aviation,2/12/2025 0:00,Serious,0.0,1.0,0.0,1.0,ULTRAMAGIC SA,T210,BALL,KSKX,false,2,NONE,AOBV,091,,VMC,Landing,Completed,Final
ACC,2024-06-25T18:30:00Z,False,Aviation,3/20/2025 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,150,AIR,ME5,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-25T18:18:00Z,False,Aviation,3/6/2025 0:00,,0.0,0.0,0.0,0.0,SCHEMPP-HIRTH,DISCUS-2B,GLI,U14,false,0,,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-25T14:39:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,AIR,,false,1,,INST,091,Destroyed,,Maneuvering,In work,Prelim
ACC,2024-06-25T14:13:00Z,False,Aviation,9/4/2024 0:00,,0.0,0.0,0.0,0.0,PIPER,PA23,AIR,MGM,false,2,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-25T13:55:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,SNYDER,SEAREY,AIR,,true,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
ACC,2024-06-25T12:30:00Z,False,Aviation,11/22/2024 0:00,,0.0,0.0,0.0,0.0,GLOBE,GC1B,AIR,FFC,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-25T11:53:00Z,False,Aviation,11/22/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,R182,AIR,1G5,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-25T09:20:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,AIR TRACTOR,AT502,AIR,,false,1,,AAPL,137,Substantial,VMC,Maneuvering,In work,Prelim
ACC,2024-06-25T08:50:00Z,False,Aviation,2/12/2025 0:00,,0.0,0.0,0.0,0.0,MOLES KENNETH,RANS S-19,AIR,7S5,true,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-25T06:54:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,AIR,PVT,false,1,,POSI,091,Substantial,VMC,Takeoff,In work,Prelim
INC,2024-06-25T06:43:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737-79P,AIR,KPWM,false,2,,,121,,VMC,Takeoff,In work,Prelim
ACC,2024-06-24T13:15:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA-28-151,AIR,FGR,false,1,,INST,091,Substantial,VMC,Enroute,In work,Prelim
ACC,2024-06-24T12:55:00Z,False,Aviation,8/8/2024 0:00,Serious,0.0,1.0,0.0,1.0,ALEXANDER SCHLEICHER GMBH & CO,ASH 31 MI,GLI,1L9,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2024-06-23T20:42:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,182A,AIR,,false,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
INC,2024-06-23T19:55:00Z,False,Aviation,,,,,,,TEXTRON AVIATION INC,208,AIR,,false,1,,,135,Unknown,,Takeoff,,Prelim
ACC,2024-06-23T19:47:00Z,False,Aviation,3/28/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,170B,AIR,PFTO,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-23T19:30:00Z,False,Aviation,3/28/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,185,AIR,PABV,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-23T12:00:00Z,False,Aviation,7/25/2024 0:00,,0.0,0.0,0.0,0.0,CONSTRUZIONI AERONAUTICHE TECN,P2004 BRAVO,AIR,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2024-06-23T11:50:00Z,False,Aviation,1/10/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,172R,AIR,SCB,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-23T10:45:00Z,False,Aviation,8/30/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,A185F,AIR,FLV,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-23T10:06:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CIRRUS DESIGN CORP,SR22T,AIR,5C1,false,1,,INST,091,Substantial,VMC,Takeoff,In work,Prelim
ACC,2024-06-23T09:50:00Z,False,Aviation,2/13/2025 0:00,Minor,0.0,0.0,1.0,1.0,MAULE,MXT-7-180,AIR,L51,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
INC,2024-06-22T18:37:00Z,False,Aviation,,,,,,,BOEING,737-8,AIR,,false,,,,129,,,Initial Climb,,Prelim
INC,2024-06-22T18:05:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,AIR,,false,,,,NUSC,,,Unknown,,Prelim
ACC,2024-06-22T17:35:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA28,AIR,EGCJ,false,1,,,NUSN,Minor,,Approach,,Prelim
INC,2024-06-22T16:00:00Z,False,Aviation,,,,,,,"BOEING, AIRBUS","737, A321","AIR, AIR",,"false, false",,,,"NUSC, NUSC","None, None",,Taxi,,Prelim
ACC,2024-06-22T13:00:00Z,False,Aviation,2/12/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,180,AIR,U79,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2024-06-22T11:10:00Z,False,Aviation,8/1/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,140,AIR,L83,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-22T10:15:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,CESSNA,182,AIR,SSTE,false,1,,SKYD,NUSN,Substantial,,Takeoff,,Prelim
ACC,2024-06-22T09:35:00Z,False,Aviation,4/23/2025 0:00,Minor,0.0,0.0,1.0,1.0,REPLICA,PA-12 REPLICA,AIR,priv,true,1,REC,FLTS,091,Substantial,VMC,Approach,Completed,Final
INC,2024-06-22T04:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,AIR,,false,,,,NUSC,,,Approach,,Prelim
ACC,2024-06-21T19:45:00Z,False,Aviation,9/4/2024 0:00,,0.0,0.0,0.0,0.0,ADAMS WALTER R,SEAREY,AIR,NONE,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-21T13:10:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,,false,1,,INST,091,Substantial,VMC,Enroute,In work,Prelim
ACC,2024-06-21T11:45:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,AIR TRACTOR INC,AT-802A,AIR,,false,1,,POSI,091,Destroyed,IMC,Maneuvering,In work,Prelim
ACC,2024-06-21T10:20:00Z,False,Aviation,2/12/2025 0:00,Minor,0.0,0.0,1.0,1.0,DEHAVILLAND,BEAVER DHC-2 MK.1,AIR,I92,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-20T23:45:00Z,False,Aviation,10/22/2024 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28-180,AIR,CEK,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2024-06-20T19:00:00Z,False,Aviation,3/28/2025 0:00,,0.0,0.0,0.0,0.0,DEHAVILLAND,BEAVER DHC-2 MK.1,AIR,,false,1,REC,BUS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2024-06-20T17:00:00Z,False,Aviation,11/22/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,5FL7,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-20T14:06:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,EUROCOPTER,AS350,HELI,,false,,,,NUSN,Substantial,,Maneuvering,,Prelim
ACC,2024-06-20T13:58:00Z,False,Aviation,,Fatal,1.0,1.0,0.0,2.0,"AIR TRACTOR INC, AIR TRACTOR INC","AT-802, AT-502B","AIR, AIR",,"false, false","1, 1",,"AAPL, AAPL","137, 137","Substantial, Substantial",VMC,Maneuvering,In work,Prelim
OCC,2024-06-20T12:50:00Z,False,Aviation,,,,,,,BOEING,737,AIR,,false,,,,129,,,Landing,,Prelim
ACC,2024-06-20T11:31:00Z,False,Aviation,4/23/2025 0:00,,0.0,0.0,0.0,0.0,LANCAIR COMPANY,LC42-550FG,AIR,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2024-06-20T07:06:00Z,False,Aviation,4/24/2025 0:00,,0.0,0.0,0.0,0.0,AYRES CORPORATION,S2R,AIR,,false,1,TP,AAPL,137,Substantial,VMC,Maneuvering,Completed,Final
INC,2024-06-20T04:00:00Z,False,Aviation,,Minor,0.0,0.0,3.0,3.0,BOEING,787,AIR,,false,,,,129,,,Enroute,,Prelim
ACC,2024-06-19T17:20:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,ROBINSON HELICOPTER COMPANY,R44 II,HELI,,false,1,,PERS,091,Destroyed,VMC,Emergency Descent,In work,Prelim
ACC,2024-06-19T15:30:00Z,False,Aviation,2/12/2025 0:00,Serious,0.0,1.0,0.0,1.0,PIPER,J3C-65,AIR,none,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2024-06-19T15:20:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA28,AIR,OT62,false,1,,,NUSN,Substantial,,Standing,,Prelim
ACC,2024-06-19T13:45:00Z,False,Aviation,9/19/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,172F,AIR,RSN,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
OCC,2024-06-19T13:07:00Z,False,Aviation,,,,,,,"ATR, BOEING","ATR72, 737","AIR, AIR",,"false, false",,,,"129, 121","None, None",,Takeoff,,Prelim
ACC,2024-06-19T12:23:00Z,False,Aviation,10/22/2024 0:00,,0.0,0.0,0.0,0.0,CIRRUS DESIGN CORP,SR20,AIR,,false,1,REC,INST,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2024-06-19T11:30:00Z,False,Aviation,7/25/2024 0:00,,0.0,0.0,0.0,0.0,FOSKETT JAMES J,CH 750 CRUISER,AIR,57C,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
INC,2024-06-19T10:30:00Z,False,Aviation,,,,,,,BAE,JETSTREAM 3100,AIR,,false,,,,NUSC,,,Approach,,Prelim
ACC,2024-06-18T20:09:00Z,False,Aviation,4/24/2025 0:00,,0.0,0.0,0.0,0.0,BEECH,58P,AIR,,false,2,REC,EXEC,091,Substantial,VMC,Enroute,Completed,Final
ACC,2024-06-18T19:00:00Z,False,Aviation,11/8/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,172R,AIR,MDH,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-18T15:00:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,PIPER,PA-18-150,AIR,,false,1,,INST,091,Substantial,VMC,Unknown,In work,Prelim
ACC,2024-06-18T14:30:00Z,False,Aviation,1/22/2025 0:00,Minor,0.0,0.0,1.0,1.0,GARLICK HELICOPTERS INC,OH-58A+,HELI,,false,1,TS,AAPL,137,Substantial,VMC,Maneuvering,Completed,Final
ACC,2024-06-18T11:00:00Z,False,Aviation,2/12/2025 0:00,Minor,0.0,0.0,2.0,2.0,PIPER,PA31,AIR,KNLC,false,2,TP,AOBV,091,Substantial,VMC,Enroute,Completed,Final
ACC,2024-06-18T10:24:00Z,False,Aviation,2/12/2025 0:00,,0.0,0.0,0.0,0.0,JOSEPH H MASON,BEARHAWK PATROL,AIR,TWF,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-18T04:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,AIR TRACTOR,AT-502,AIR,,false,,,,NUSN,Substantial,,Maneuvering,,Prelim
ACC,2024-06-17T20:49:00Z,False,Aviation,,Serious,0.0,3.0,0.0,3.0,LOCKHEED,12,AIR,62GA,false,2,,PERS,091,Substantial,VMC,Landing,In work,Prelim
ACC,2024-06-17T17:23:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,CESSNA,421,AIR,SBS,false,2,,PERS,091,Destroyed,VMC,Approach,In work,Prelim
ACC,2024-06-17T15:15:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,VANS,RV6,AIR,,true,1,,PERS,091,Substantial,VMC,Initial Climb,In work,Prelim
ACC,2024-06-17T11:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,THRUSH AIRCRAFT INC,S2G,AIR,,false,1,,AAPL,137,Substantial,VMC,Maneuvering,In work,Prelim
ACC,2024-06-17T09:16:00Z,False,Aviation,,Fatal,1.0,0.0,1.0,1.0,PIPER,PA31,AIR,ALB,false,2,,POSI,091,Destroyed,VMC,Initial Climb,In work,Prelim
ACC,2024-06-17T05:27:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,767-316,AIR,,false,2,,UNK,129,Substantial,VMC,Enroute,In work,Prelim
OCC,2024-06-17T04:00:00Z,False,Aviation,,,,,,,BOEING,737,AIR,,false,,,,129,,,Landing,,Prelim
OCC,2024-06-17T00:12:00Z,False,Aviation,,,,,,,BOEING,747-400F,AIR,,false,4,,,121,Minor,,Takeoff,,Prelim
ACC,2024-06-16T16:35:00Z,False,Aviation,12/2/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,,false,1,REC,OWRK,091,Substantial,VMC,Enroute,Completed,Final
ACC,2024-06-16T16:30:00Z,False,Aviation,7/25/2024 0:00,,0.0,0.0,0.0,0.0,JONKER SAILPLANES (PTY) LTD,JS3 RES,GLI,CO15,true,1,ELEC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-16T14:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,,false,,,UNK,NUSN,Unknown,,Landing,,Prelim
ACC,2024-06-16T13:05:00Z,False,Aviation,1/21/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,170B,AIR,JNX,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-16T13:00:00Z,False,Aviation,9/4/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,ECG,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-16T12:55:00Z,False,Aviation,,Fatal,1.0,1.0,3.0,5.0,DE HAVILLAND,DHC2,AIR,,false,1,,,NUSN,Unknown,,Initial Climb,,Prelim
ACC,2024-06-16T11:48:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,AERONCA,7AC,AIR,,false,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
ACC,2024-06-16T08:41:00Z,False,Aviation,,Serious,0.0,2.0,0.0,2.0,COSTRUZIONI AERONAUTICHE TECNA,P2006T,AIR,CO93,false,2,,INST,091,Substantial,VMC,Emergency Descent,In work,Prelim
ACC,2024-06-16T04:00:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,BEECH,35,AIR,,false,,,,NUSN,Substantial,,Enroute,,Prelim
ACC,2024-06-15T13:36:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,LOCKHEED,12A,AIR,CNO,false,2,,PERS,091,Substantial,VMC,Initial Climb,In work,Prelim
ACC,2024-06-15T13:25:00Z,False,Aviation,8/1/2024 0:00,,0.0,0.0,0.0,0.0,ROBERT L STATON,JAVRON INC PA-18 REP,AIR,IXD,true,1,REC,BUS,091,Substantial,VMC,Landing,Completed,Final
INC,2024-06-15T07:10:00Z,False,Aviation,,,,,,,"AIRBUS, BOEING","A321, B738","AIR, AIR",,"false, false",,,,"NUSC, NUSC","None, None",,Enroute,,Prelim
ACC,2024-06-14T19:27:00Z,False,Aviation,4/1/2025 0:00,,0.0,0.0,0.0,0.0,ROTORWAY,EXEC,HELI,87FL,true,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2024-06-14T14:19:00Z,False,Aviation,,,,,,,AIR TRACTOR,AT502,AIR,SKLC,false,,,,NUSN,Unknown,,Takeoff,,Prelim
ACC,2024-06-14T13:48:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,PIPER,PA28,AIR,KSCR,false,1,,INST,091,Destroyed,VMC,Approach,In work,Prelim
ACC,2024-06-14T13:45:00Z,False,Aviation,9/4/2024 0:00,Serious,0.0,1.0,0.0,1.0,VANS,RV6,AIR,DE20,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-14T09:40:00Z,False,Aviation,,Fatal,1.0,1.0,0.0,2.0,"AIR TRACTOR, AIR TRACTOR","AT502, AT502","AIR, AIR",,"false, false","1, 1",,AAPL,"137, 137","Substantial, Substantial",VMC,Maneuvering,In work,Prelim
ACC,2024-06-14T08:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,AIR TRACTOR INC,AT-602,AIR,,false,1,,AAPL,137,Destroyed,VMC,Maneuvering,In work,Prelim
ACC,2024-06-13T21:15:00Z,False,Aviation,12/6/2024 0:00,Minor,0.0,0.0,1.0,1.0,MOONEY,M20J,AIR,AOV,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-13T16:55:00Z,False,Aviation,8/22/2024 0:00,Minor,0.0,0.0,1.0,1.0,AERO COMMANDER,S2R,AIR,,false,1,TP,AAPL,137,Substantial,VMC,Maneuvering,Completed,Final
ACC,2024-06-13T16:30:00Z,False,Aviation,9/12/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,172I,AIR,ADH,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2024-06-13T16:15:00Z,False,Aviation,2/11/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,A185E,AIR,KMAN,false,1,REC,UNK,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2024-06-13T16:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,P210N,AIR,RTS,false,1,,PERS,091,Substantial,VMC,Takeoff,In work,Prelim
