index,EventType,EventDate,HasSafetyRec,Mode,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,EngineType,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,BroadPhaseofFlight,ReportStatus,MostRecentReportType
3548,ACC,2022-09-02T15:50:00Z,False,Aviation,11/1/2022 0:00,Minor,0.0,0.0,2.0,2.0,WACO CLASSIC AIRCRAFT CORP,2T-1A-2,AIR,OEB,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3549,ACC,2022-09-02T12:00:00Z,False,Aviation,9/5/2024 0:00,Fatal,1.0,0.0,0.0,1.0,YAKOVLEV,YAK-11,AIR,MIT,false,1,REC,PERS,091,Destroyed,VMC,Approach,Completed,Final
3550,ACC,2022-09-02T11:35:00Z,False,Aviation,11/1/2022 0:00,,0.0,0.0,0.0,0.0,PIPER,PA28R,AIR,N57,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
3551,INC,2022-09-02T10:04:00Z,False,Aviation,,,,,,,BOEING,777-222,AIR,AMS,false,2,,,121,,,Takeoff,,Prelim
3552,ACC,2022-09-01T22:18:00Z,False,Aviation,4/20/2023 0:00,Serious,0.0,1.0,0.0,1.0,BOEING,737-824,AIR,,false,2,TF,,121,,VMC,Enroute,Completed,Final
3553,ACC,2022-09-01T20:00:00Z,False,Aviation,9/23/2022 0:00,,0.0,0.0,0.0,0.0,AERONCA,7AC,AIR,MRT,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3554,ACC,2022-09-01T18:07:00Z,False,Aviation,10/23/2024 0:00,Fatal,1.0,2.0,0.0,3.0,,,,,,,,,,,,,,
3555,ACC,2022-09-01T18:00:00Z,False,Aviation,3/22/2024 0:00,Fatal,1.0,1.0,0.0,2.0,Diamond Aircraft Industries,DA 42,AIR,ORL,false,2,REC,INST,091,Substantial,IMC,Taxi,Completed,Final
3556,ACC,2022-09-01T11:20:00Z,False,Aviation,12/20/2022 0:00,Minor,0.0,0.0,2.0,2.0,CESSNA,P210N,AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3557,ACC,2022-09-01T08:35:00Z,False,Aviation,9/11/2024 0:00,Minor,0.0,0.0,2.0,2.0,SIKORSKY,S-61N,HELI,,false,2,TS,EXLD,133,Substantial,VMC,Takeoff,Completed,Final
3558,ACC,2022-08-31T20:05:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BELL,205,HELI,,false,,,,NUSN,Substantial,,Initial Climb,,Prelim
3559,ACC,2022-08-31T18:30:00Z,False,Aviation,12/8/2022 0:00,Minor,0.0,0.0,2.0,2.0,CHRISTEN INDUSTRIES INC,A-1,AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3560,ACC,2022-08-31T17:40:00Z,False,Aviation,7/10/2024 0:00,,0.0,0.0,0.0,0.0,BEECH,A36,AIR,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
3561,ACC,2022-08-31T15:35:00Z,False,Aviation,12/8/2022 0:00,,0.0,0.0,0.0,0.0,BEECH,C23,AIR,KFCM,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3562,ACC,2022-08-31T14:37:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,CESSNA,208,AIR,OMAD,false,1,,,NUSN,Destroyed,,Landing,,Prelim
3563,ACC,2022-08-31T12:15:00Z,False,Aviation,12/15/2022 0:00,,0.0,0.0,0.0,0.0,NAVION,NAVION,AIR,2B2,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3564,ACC,2022-08-31T11:35:00Z,False,Aviation,5/11/2023 0:00,Minor,0.0,0.0,1.0,1.0,SUTPHIN JOHN E,RANS S-12,AIR,01J,true,1,REC,INST,091,Substantial,VMC,Approach,Completed,Final
3565,ACC,2022-08-31T04:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,AYRES,S2R,AIR,,false,,,,NUSN,Minor,,Takeoff,,Prelim
3566,ACC,2022-08-30T16:30:00Z,False,Aviation,2/9/2023 0:00,Minor,0.0,0.0,4.0,4.0,ROBINSON HELICOPTER,R44,HELI,,false,1,REC,BUS,091,Substantial,VMC,Landing,Completed,Final
3567,ACC,2022-08-30T13:20:00Z,False,Aviation,,,,,,,MOONEY,M20J,AIR,,false,,,,129,Substantial,,Maneuvering,,Prelim
3568,ACC,2022-08-30T11:55:00Z,False,Aviation,6/6/2023 0:00,Serious,0.0,1.0,2.0,3.0,CESSNA,172N,AIR,,false,1,REC,INST,091,Substantial,VMC,Enroute,Completed,Final
3569,ACC,2022-08-30T11:22:00Z,False,Aviation,,Fatal,5.0,0.0,0.0,5.0,CESSNA,210,AIR,,false,,,,UNK,Destroyed,,Takeoff,,Prelim
3570,ACC,2022-08-30T10:15:00Z,False,Aviation,8/16/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,182K,AIR,TVY,false,1,REC,INST,091,Substantial,VMC,Taxi,Completed,Final
3571,ACC,2022-08-30T04:00:00Z,False,Aviation,,,,,,,CESSNA,208B,AIR,,false,,,,NUSC,Substantial,,Landing,,Prelim
3572,ACC,2022-08-29T22:55:00Z,False,Aviation,2/28/2024 0:00,,0.0,0.0,0.0,0.0,MD HELICOPTERS INC,369E,HELI,LVJ,false,1,TS,INST,PUBU,Substantial,VMC,Emergency Descent,Completed,Final
3573,ACC,2022-08-29T19:30:00Z,False,Aviation,12/8/2022 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-18-135,AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3574,ACC,2022-08-29T18:17:00Z,False,Aviation,5/11/2023 0:00,Minor,0.0,0.0,1.0,1.0,PIPER,PA-28R-180,AIR,DDH,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
3575,ACC,2022-08-29T17:43:00Z,False,Aviation,4/20/2023 0:00,Serious,0.0,1.0,0.0,1.0,BOEING,717-200,AIR,,false,2,TF,,121,,VMC,Enroute,Completed,Final
3576,ACC,2022-08-29T13:50:00Z,False,Aviation,9/26/2024 0:00,Fatal,1.0,0.0,0.0,1.0,AERONCA,7AC,AIR,JAU,false,1,REC,PERS,091,Destroyed,VMC,Initial Climb,Completed,Final
3577,ACC,2022-08-29T13:04:00Z,False,Aviation,11/7/2023 0:00,Fatal,1.0,0.0,0.0,1.0,STORY CHARLES BRAD,TT FOX,AIR,4AK6,true,1,REC,FLTS,091,Substantial,VMC,Approach,Completed,Final
3578,ACC,2022-08-29T12:40:00Z,False,Aviation,2/23/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-22-135,AIR,RVF,false,1,REC,INST,091,Substantial,VMC,Approach,Completed,Final
3579,ACC,2022-08-29T06:18:00Z,False,Aviation,,Fatal,3.0,0.0,0.0,3.0,CESSNA,R182,AIR,,false,,,,NUSN,Destroyed,,Enroute,,Prelim
3580,ACC,2022-08-28T18:34:00Z,False,Aviation,5/16/2024 0:00,Fatal,2.0,0.0,0.0,2.0,SEA & SKY INC,KRUCKER CYGNET,WSFT,,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
3581,ACC,2022-08-28T14:45:00Z,False,Aviation,12/20/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,172I,AIR,PVT,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3582,ACC,2022-08-27T22:10:00Z,False,Aviation,5/11/2023 0:00,,0.0,0.0,0.0,0.0,BELL TEXTRON CANADA LTD,505,HELI,PDK,false,1,TS,PERS,091,Substantial,VMC,Landing,Completed,Final
3583,ACC,2022-08-27T21:58:00Z,False,Aviation,3/20/2024 0:00,Fatal,1.0,0.0,0.0,1.0,BEECH,B35,AIR,FRH,false,1,REC,PERS,091,Destroyed,VMC,Landing,Completed,Final
3584,ACC,2022-08-27T14:15:00Z,False,Aviation,2/23/2023 0:00,Minor,0.0,0.0,1.0,1.0,SCHLEICHER,K7,GLI,D79,false,0,NONE,INST,091,Substantial,VMC,Enroute,Completed,Final
3585,ACC,2022-08-27T13:37:00Z,False,Aviation,1/30/2024 0:00,Serious,0.0,1.0,0.0,1.0,CESSNA,140,AIR,PVT,false,1,REC,FLTS,091,Substantial,VMC,Initial Climb,Completed,Final
3586,ACC,2022-08-27T10:40:00Z,False,Aviation,11/1/2022 0:00,Serious,0.0,1.0,1.0,2.0,BOEING,A75N1(PT17),AIR,,false,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
3587,ACC,2022-08-27T10:17:00Z,False,Aviation,12/8/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,305C (0-1E),AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3588,ACC,2022-08-27T08:00:00Z,False,Aviation,12/15/2022 0:00,,0.0,0.0,0.0,0.0,LEON E EVERETT,CARBON CUB EX,AIR,A39,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3589,INC,2022-08-27T04:00:00Z,False,Aviation,,,,,,,ATR,ATR42,AIR,,false,2,,,NUSC,,,Initial Climb,,Prelim
3590,ACC,2022-08-26T20:30:00Z,False,Aviation,11/3/2022 0:00,Minor,0.0,0.0,1.0,1.0,Javron Experimental,PA18 Replica,AIR,I75,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3591,ACC,2022-08-26T17:20:00Z,False,Aviation,4/25/2024 0:00,Minor,0.0,0.0,1.0,1.0,RAY E ROBERTS,KITFOX V VIXEN,AIR,EUL,true,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
3592,ACC,2022-08-26T13:53:00Z,False,Aviation,5/2/2024 0:00,Serious,0.0,1.0,1.0,2.0,FLIGHT DESIGN GENERAL AVN GMBH,CTSW SuperSport,AIR,BVU,false,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
3593,ACC,2022-08-26T13:27:00Z,False,Aviation,4/10/2024 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,152,AIR,PRIV,false,1,REC,INST,091,Substantial,VMC,Takeoff,Completed,Final
3594,ACC,2022-08-26T12:30:00Z,False,Aviation,12/8/2022 0:00,,0.0,0.0,0.0,0.0,ROBINSON HELICOPTER,R44 Clipper 1,HELI,,false,1,REC,OWRK,135,Substantial,VMC,Approach,Completed,Final
3595,ACC,2022-08-26T10:04:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,PITTS,S1S,AIR,,false,,,,NUSN,Destroyed,,Maneuvering,,Prelim
3596,ACC,2022-08-25T17:48:00Z,False,Aviation,11/1/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,T210N,AIR,GED,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3597,ACC,2022-08-25T14:12:00Z,False,Aviation,5/11/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,ISM,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3598,ACC,2022-08-25T11:30:00Z,False,Aviation,11/1/2022 0:00,,0.0,0.0,0.0,0.0,AIR TRACTOR INC,AT-602,AIR,NE82,false,1,TP,AAPL,137,Substantial,VMC,Landing,Completed,Final
3599,ACC,2022-08-24T17:39:00Z,False,Aviation,1/30/2024 0:00,Fatal,2.0,0.0,0.0,2.0,MXR TECHNOLOGIES,MX2,AIR,,true,1,REC,OWRK,091,Substantial,VMC,Maneuvering,Completed,Final
3600,ACC,2022-08-24T15:30:00Z,False,Aviation,9/23/2022 0:00,,0.0,0.0,0.0,0.0,Boeing (Stearman),B75N1,AIR,0C0,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
3601,ACC,2022-08-24T15:00:00Z,False,Aviation,11/3/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,T210L,AIR,KAQR,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3602,ACC,2022-08-24T12:18:00Z,False,Aviation,8/15/2023 0:00,Minor,0.0,0.0,2.0,2.0,CESSNA,150H,AIR,VCB,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
3603,ACC,2022-08-24T11:40:00Z,False,Aviation,11/3/2022 0:00,Minor,0.0,0.0,2.0,2.0,PIPER,PA28,AIR,0N0,false,1,REC,INST,091,Substantial,VMC,Initial Climb,Completed,Final
3604,INC,2022-08-24T04:27:00Z,False,Aviation,,,,,,,AIRBUS,A320,AIR,,false,,,,NUSC,,,Initial Climb,,Prelim
3605,ACC,2022-08-23T18:30:00Z,False,Aviation,4/27/2023 0:00,,0.0,0.0,0.0,0.0,ROCKWELL INTERNATIONAL,112A,AIR,KLXT,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3606,ACC,2022-08-23T16:00:00Z,False,Aviation,12/15/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,180,AIR,PAII,false,1,REC,OWRK,091,Substantial,VMC,Takeoff,Completed,Final
3607,ACC,2022-08-23T15:47:00Z,False,Aviation,1/31/2024 0:00,Fatal,2.0,0.0,0.0,2.0,BELL,206B,HELI,,false,1,TS,AOBV,PUBU,Substantial,VMC,Maneuvering,Completed,Final
3608,ACC,2022-08-23T12:45:00Z,False,Aviation,9/11/2024 0:00,Minor,0.0,0.0,1.0,1.0,PIPER,PA-30,AIR,52S,false,2,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
3609,ACC,2022-08-23T10:30:00Z,False,Aviation,5/2/2024 0:00,,0.0,0.0,0.0,0.0,CHAMPION,7GCBA,AIR,ID05,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3610,ACC,2022-08-22T16:00:00Z,False,Aviation,12/15/2022 0:00,,0.0,0.0,0.0,0.0,TAYLORCRAFT,BC12-D1,AIR,,false,1,REC,PERS,091,Substantial,VMC,Taxi,Completed,Final
3611,OCC,2022-08-22T09:45:00Z,False,Aviation,,,,,,,AIRBUS CANADA,BD500,AIR,,false,,,,UNK,Minor,,Initial Climb,,Prelim
3612,ACC,2022-08-21T15:03:00Z,False,Aviation,4/25/2024 0:00,Fatal,2.0,0.0,0.0,2.0,JACKSON DENNIS,RV-8,AIR,,true,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
3613,ACC,2022-08-21T15:00:00Z,False,Aviation,1/30/2024 0:00,,0.0,0.0,0.0,0.0,AERONCA,7AC,AIR,6FL0,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3614,ACC,2022-08-21T07:35:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,,false,,,,NUSN,Substantial,,Landing,,Prelim
3615,INC,2022-08-21T04:00:00Z,False,Aviation,,,,,,,MCDONNELL DOUGLAS,DC-9-83,AIR,,false,,,,NUSC,,,Takeoff,,Prelim
3616,ACC,2022-08-21T00:36:00Z,False,Aviation,8/15/2023 0:00,Fatal,1.0,0.0,0.0,1.0,CESSNA,172M,AIR,,false,1,,PERS,091,Unknown,Unknown,Unknown,Completed,Final
3617,ACC,2022-08-20T20:30:00Z,False,Aviation,9/23/2022 0:00,Serious,0.0,1.0,0.0,1.0,ROBINSON HELICOPTER COMPANY,R44 II,HELI,,false,1,,PERS,091,Substantial,VMC,Emergency Descent,Completed,Final
3618,ACC,2022-08-20T19:00:00Z,False,Aviation,4/25/2024 0:00,Minor,0.0,0.0,2.0,2.0,BEECH,F33A,AIR,50S,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
3619,ACC,2022-08-20T14:31:00Z,False,Aviation,8/7/2024 0:00,Fatal,1.0,0.0,0.0,1.0,Smyth Sidewinder,TD,AIR,F14,true,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
3620,ACC,2022-08-20T12:40:00Z,False,Aviation,12/20/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,150,AIR,,false,1,REC,INST,091,Substantial,VMC,Enroute,Completed,Final
3621,ACC,2022-08-20T10:07:00Z,False,Aviation,2/23/2023 0:00,Minor,0.0,0.0,2.0,2.0,BOEING,A75N1,AIR,3VA3,false,1,REC,BUS,091,Substantial,VMC,Landing,Completed,Final
3622,ACC,2022-08-20T08:45:00Z,False,Aviation,12/8/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,182Q,AIR,ID76,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
3623,ACC,2022-08-19T20:17:00Z,False,Aviation,7/18/2023 0:00,Serious,0.0,1.0,0.0,1.0,BOEING,737-824,AIR,,false,2,TF,,121,,VMC,Enroute,Completed,Final
3624,ACC,2022-08-19T19:00:00Z,False,Aviation,1/18/2023 0:00,,0.0,0.0,0.0,0.0,BEECH,C23,AIR,K15,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3625,ACC,2022-08-19T18:01:00Z,False,Aviation,11/1/2022 0:00,,0.0,0.0,0.0,0.0,MOONEY,M20E,AIR,2W6,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3626,ACC,2022-08-19T18:00:00Z,False,Aviation,8/21/2024 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28-140,AIR,MTH,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
3627,ACC,2022-08-19T17:30:00Z,False,Aviation,12/8/2022 0:00,,0.0,0.0,0.0,0.0,FALL MARTIN,SUPER CUB,AIR,2U7,true,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
3628,ACC,2022-08-19T16:50:00Z,False,Aviation,5/11/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,182,AIR,,false,1,REC,FLTS,091,Substantial,VMC,Maneuvering,Completed,Final
3629,ACC,2022-08-19T11:05:00Z,False,Aviation,1/4/2024 0:00,Fatal,1.0,0.0,0.0,1.0,AIR TRACTOR INC,AT-602,AIR,,false,1,TP,AAPL,137,Substantial,VMC,Maneuvering,Completed,Final
3630,ACC,2022-08-19T00:30:00Z,False,Aviation,,,,,,,Uvify,IFO,UNMANNED,,false,,,,NUSN,Unknown,,Enroute,,Prelim
3631,ACC,2022-08-18T20:00:00Z,False,Aviation,11/3/2022 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28-180,AIR,SIV,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3632,ACC,2022-08-18T15:55:00Z,False,Aviation,3/28/2024 0:00,Fatal,3.0,0.0,0.0,3.0,CESSNA,340A,AIR,WVI,false,2,REC,PERS,091,Destroyed,VMC,Approach,Completed,Final
3633,ACC,2022-08-18T14:40:00Z,False,Aviation,11/15/2023 0:00,Serious,0.0,1.0,0.0,1.0,STUCKER GARY,BANTY,ULTR,CMA,true,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
3634,ACC,2022-08-18T12:30:00Z,False,Aviation,1/9/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,177RG,AIR,KAVX,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3635,ACC,2022-08-18T11:35:00Z,False,Aviation,4/25/2024 0:00,Serious,0.0,1.0,0.0,1.0,CESSNA,195,AIR,SEE,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
3636,ACC,2022-08-18T11:15:00Z,False,Aviation,5/11/2023 0:00,Fatal,1.0,0.0,0.0,1.0,CESSNA,172,AIR,PMP,false,1,,PERS,091,Destroyed,VMC,Maneuvering,Completed,Final
3637,ACC,2022-08-18T09:53:00Z,False,Aviation,7/31/2024 0:00,,0.0,0.0,0.0,0.0,BEECH,F33A,AIR,BTR,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
3638,ACC,2022-08-17T15:35:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,MOONEY,M20E,AIR,EDMA,false,,,PERS,NUSN,Substantial,,Unknown,,Prelim
3639,ACC,2022-08-17T15:15:00Z,False,Aviation,4/20/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA28,AIR,O38,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
3640,ACC,2022-08-16T15:50:00Z,False,Aviation,10/6/2022 0:00,,0.0,0.0,0.0,0.0,ROBINSON HELICOPTER CO,R66,HELI,,false,1,TS,AAPL,137,Substantial,VMC,Maneuvering,Completed,Final
3641,ACC,2022-08-16T11:30:00Z,False,Aviation,12/8/2022 0:00,,0.0,0.0,0.0,0.0,RANS,S20,AIR,BTF,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3642,ACC,2022-08-16T09:05:00Z,False,Aviation,5/11/2023 0:00,,0.0,0.0,0.0,0.0,VANS AIRCRAFT INC,RV-12,AIR,BAF,true,1,,PERS,091,Substantial,VMC,Taxi,Completed,Final
3643,INC,2022-08-15T15:10:00Z,False,Aviation,,,,,,,BOEING,737,AIR,,false,,,,NUSC,,,Initial Climb,,Prelim
3644,ACC,2022-08-15T11:00:00Z,False,Aviation,2/28/2024 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28,AIR,22MS,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3645,ACC,2022-08-15T09:15:00Z,False,Aviation,12/8/2022 0:00,,0.0,0.0,0.0,0.0,HUGHES HELICOPTERS INC,369E,HELI,,false,1,TS,OWRK,091,Substantial,VMC,Maneuvering,Completed,Final
3646,ACC,2022-08-15T07:30:00Z,False,Aviation,3/6/2024 0:00,Fatal,2.0,0.0,0.0,2.0,AVIAT AIRCRAFT INC,A-1A,AIR,3U2,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
3647,INC,2022-08-15T04:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,Christen Industries,A1,AIR,,false,,,,NUSN,,,Initial Climb,,Prelim
3648,ACC,2022-08-14T22:00:00Z,False,Aviation,5/4/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28-140,AIR,ASN,false,1,REC,INST,091,Substantial,VMC,Takeoff,Completed,Final
3649,ACC,2022-08-14T12:40:00Z,False,Aviation,5/11/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-32-300,AIR,5NY5,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
3650,ACC,2022-08-14T12:30:00Z,False,Aviation,9/23/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,L-19E,AIR,0E0,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
3651,INC,2022-08-14T06:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,AIR,WAOO,false,,,,NUSC,Minor,,Landing,,Prelim
3652,ACC,2022-08-14T01:15:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,PIPER,PA28,AIR,CTN7,false,,,,NUSN,Substantial,,Takeoff,,Prelim
3653,ACC,2022-08-13T17:19:00Z,False,Aviation,10/3/2024 0:00,Fatal,2.0,2.0,3.0,7.0,CESSNA,T207A,AIR,,false,1,REC,OWRK,091,Substantial,VMC,Enroute,Completed,Final
3654,ACC,2022-08-13T15:00:00Z,False,Aviation,8/21/2024 0:00,Minor,0.0,0.0,1.0,1.0,THOMAS WAYNE L,THOMAS' FLYER,AIR,12ME,true,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
3655,ACC,2022-08-13T13:48:00Z,False,Aviation,4/25/2024 0:00,Minor,0.0,0.0,1.0,1.0,GODDARD DICK SIM,BENSEN B-8M,GYRO,AJO,true,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
3656,ACC,2022-08-13T13:31:00Z,False,Aviation,10/5/2023 0:00,Fatal,2.0,0.0,0.0,2.0,MOONEY AIRCRAFT CORP.,M20K,AIR,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
3657,ACC,2022-08-13T13:30:00Z,False,Aviation,8/17/2023 0:00,,0.0,0.0,0.0,0.0,ICA BRASOV,IS-28B2,GLI,KDEW,false,0,,PERS,091,Substantial,VMC,Landing,Completed,Final
3658,ACC,2022-08-13T09:08:00Z,False,Aviation,9/23/2022 0:00,,0.0,0.0,0.0,0.0,AERO COMMANDER,100-180,AIR,KPUB,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
3659,ACC,2022-08-12T16:57:00Z,False,Aviation,11/1/2022 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-24-250,AIR,KEAR,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
3660,ACC,2022-08-12T16:02:00Z,False,Aviation,6/26/2024 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,180,AIR,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
3661,ACC,2022-08-11T23:58:00Z,False,Aviation,1/4/2024 0:00,Serious,0.0,2.0,0.0,2.0,CESSNA,172,AIR,NY89,false,1,REC,INST,091,Substantial,VMC,Enroute,Completed,Final
3662,ACC,2022-08-11T19:05:00Z,False,Aviation,6/12/2024 0:00,Fatal,3.0,0.0,0.0,3.0,PIPER,PA32,AIR,,false,1,REC,PERS,091,Substantial,IMC,Enroute,Completed,Final
3663,ACC,2022-08-11T19:00:00Z,False,Aviation,12/8/2022 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,R172K,AIR,PAFA,false,1,REC,POSI,091,Substantial,VMC,Landing,Completed,Final
3664,ACC,2022-08-11T18:35:00Z,False,Aviation,5/2/2024 0:00,Minor,0.0,0.0,2.0,2.0,PIPER,PA-28-140,AIR,6S8,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
3665,ACC,2022-08-11T12:52:00Z,False,Aviation,6/26/2024 0:00,Fatal,1.0,0.0,0.0,1.0,PIPER,PA-12,AIR,,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
3666,ACC,2022-08-11T10:40:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,172H,AIR,,false,,,,NUSN,,,Enroute,,Prelim
3667,ACC,2022-08-10T19:23:00Z,False,Aviation,5/11/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28-180,AIR,22N,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3668,INC,2022-08-10T17:40:00Z,False,Aviation,,,,,,,BOMBARDIER,CL600 2B16,AIR,FAB,false,2,,,NUSC,,,Initial Climb,,Prelim
3669,ACC,2022-08-10T17:20:00Z,False,Aviation,9/23/2022 0:00,Minor,0.0,0.0,1.0,1.0,ROBINSON HELICOPTER COMPANY,R44 II,HELI,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3670,ACC,2022-08-10T15:59:00Z,False,Aviation,8/14/2024 0:00,Fatal,1.0,0.0,0.0,1.0,CIRRUS DESIGN CORP,SR22,AIR,,false,1,REC,PERS,091,Substantial,IMC,Maneuvering,Completed,Final
3671,ACC,2022-08-10T14:20:00Z,False,Aviation,12/8/2022 0:00,,0.0,0.0,0.0,0.0,HOFFMAN DAVID J,MURPHY ELITE,AIR,,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
3672,ACC,2022-08-10T13:00:00Z,False,Aviation,12/8/2022 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-18-150,AIR,-,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
3673,ACC,2022-08-10T11:30:00Z,False,Aviation,10/19/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28-140,AIR,8D4,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
3674,ACC,2022-08-10T10:30:00Z,False,Aviation,3/7/2024 0:00,,0.0,0.0,0.0,0.0,AIR TRACTOR,AT502,AIR,AQP,false,1,TP,AAPL,137,Substantial,VMC,Takeoff,Completed,Final
