index,EventType,EventDate,HasSafetyRec,Mode,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,EngineType,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,BroadPhaseofFlight,ReportStatus,MostRecentReportType,FatalYN
1540,0,2021-11-21T09:26:00Z,False,0,9/7/2023 0:00,Minor,0.0,0.0,1.0,1.0,250,156,1,576,False,0.125,5,15,0,3,3,3,1,2,0
1541,0,2021-11-20T18:55:00Z,False,0,9/20/2023 0:00,?,0.0,0.0,0.0,0.0,250,153,1,717,False,0.125,5,6,8,3,3,3,1,2,0
1542,0,2021-11-20T17:56:00Z,False,0,6/8/2023 0:00,Fatal,1.0,0.0,0.0,1.0,650,1155,1,576,True,0.125,5,15,0,1,3,3,1,2,1
1543,0,2021-11-20T12:30:00Z,False,0,5/26/2022 0:00,Serious,0.0,1.0,1.0,2.0,685,290,6,1812,False,0.125,5,13,0,3,3,6,1,2,0
1544,0,2021-11-20T11:24:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,270,1958,1,2353,False,0.125,5,13,0,3,3,10,1,2,0
1545,0,2021-11-19T20:15:00Z,False,0,?,Minor,0.0,0.0,1.0,1.0,896,1666,1,2496,False,0.25,0,0,13,3,0,5,0,3,0
1546,0,2021-11-19T13:04:00Z,False,0,9/7/2023 0:00,Minor,0.0,0.0,2.0,2.0,896,1608,1,1279,False,0.125,5,15,0,3,3,4,1,2,0
1547,0,2021-11-19T12:40:00Z,False,0,2/21/2024 0:00,Fatal,1.0,0.0,0.0,1.0,250,112,1,576,False,0.125,5,3,0,3,3,6,1,2,1
1548,0,2021-11-19T12:30:00Z,False,0,6/22/2022 0:00,?,0.0,0.0,0.0,0.0,1026,1723,6,1917,False,0.125,5,13,0,3,3,6,1,2,0
1549,0,2021-11-18T13:30:00Z,False,0,6/8/2022 0:00,?,0.0,0.0,0.0,0.0,19,1500,1,530,False,0.125,5,15,0,3,3,5,1,2,0
1550,0,2021-11-18T10:11:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,45,1,576,False,,0,0,13,3,0,4,0,3,0
1551,1,2021-11-18T03:35:00Z,False,0,?,?,?,?,?,?,179,356,1,2428,False,,0,0,6,0,0,5,0,3,0
1552,0,2021-11-17T19:30:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,993,1721,6,576,False,,0,0,13,1,0,3,0,3,1
1553,0,2021-11-17T17:00:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,888,2114,4,901,False,0.125,5,15,0,3,3,11,1,2,0
1554,0,2021-11-17T15:30:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,303,812,1,2721,False,0.125,5,15,0,3,3,5,1,2,0
1555,0,2021-11-17T11:44:00Z,False,0,5/26/2022 0:00,Minor,0.0,0.0,1.0,1.0,896,1600,1,1222,False,0.125,5,15,0,3,3,1,1,2,0
1556,1,2021-11-17T10:41:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,6,0,0,3,0,3,0
1557,0,2021-11-16T19:36:00Z,False,0,4/19/2023 0:00,Fatal,1.0,0.0,0.0,1.0,40,650,1,576,False,0.125,8,1,9,3,3,6,1,2,1
1558,0,2021-11-16T00:40:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,250,97,1,576,False,,0,15,13,3,0,3,0,3,1
1559,0,2021-11-15T18:30:00Z,False,0,4/5/2023 0:00,?,0.0,0.0,0.0,0.0,896,1581,1,638,False,0.125,5,13,0,3,3,3,1,2,0
1560,0,2021-11-15T14:30:00Z,False,0,6/8/2022 0:00,?,0.0,0.0,0.0,0.0,250,59,1,762,False,0.125,5,15,0,3,3,10,1,2,0
1561,0,2021-11-15T13:45:00Z,False,0,4/5/2023 0:00,Fatal,2.0,0.0,0.0,2.0,157,976,1,2071,False,0.25,8,6,0,1,1,1,1,2,1
1562,0,2021-11-15T12:50:00Z,False,0,11/8/2023 0:00,Serious,0.0,1.0,1.0,2.0,157,175,1,585,False,0.125,5,13,0,3,3,4,1,2,0
1563,0,2021-11-15T12:30:00Z,False,0,8/15/2023 0:00,Minor,0.0,0.0,1.0,1.0,1159,2196,1,696,True,0.125,5,15,0,3,3,3,1,2,0
1564,0,2021-11-15T11:12:00Z,False,0,9/7/2023 0:00,?,0.0,0.0,0.0,0.0,811,1389,1,2672,False,0.125,5,15,0,3,3,1,1,2,0
1565,0,2021-11-15T09:19:00Z,False,0,1/4/2024 0:00,?,0.0,0.0,0.0,0.0,160,1504,6,576,False,0.125,9,8,7,3,3,10,1,2,0
1566,0,2021-11-15T08:45:00Z,False,0,4/5/2023 0:00,Minor,0.0,0.0,1.0,1.0,157,537,1,576,False,0.125,5,15,0,3,3,1,1,2,0
1567,0,2021-11-14T19:59:00Z,False,0,6/8/2022 0:00,Serious,0.0,2.0,0.0,2.0,250,32,1,576,False,0.125,5,15,0,3,3,3,1,2,0
1568,0,2021-11-14T18:52:00Z,False,0,6/8/2022 0:00,Minor,0.0,0.0,1.0,1.0,270,1959,1,213,False,0.125,5,15,0,3,3,5,1,2,0
1569,0,2021-11-14T15:23:00Z,False,0,1/4/2024 0:00,?,0.0,0.0,0.0,0.0,896,1608,1,775,False,0.125,5,15,0,3,3,1,1,2,0
1570,0,2021-11-14T14:30:00Z,False,0,5/26/2022 0:00,Minor,0.0,0.0,2.0,2.0,250,60,1,230,False,0.125,5,15,0,3,3,4,1,2,0
1571,0,2021-11-14T14:15:00Z,False,0,1/4/2024 0:00,?,0.0,0.0,0.0,0.0,626,16,1,2767,False,0.25,7,15,0,3,3,5,1,2,0
1572,0,2021-11-14T13:04:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,684,1052,1,576,True,,0,0,13,1,0,10,0,3,1
1573,0,2021-11-14T12:48:00Z,False,0,?,?,?,?,?,?,250,72,1,576,False,0.125,0,0,13,3,0,5,0,3,0
1574,0,2021-11-14T12:10:00Z,False,0,?,Serious,0.0,1.0,0.0,1.0,605,184,6,576,False,,0,0,13,3,0,6,0,3,0
1575,0,2021-11-14T11:13:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,250,77,1,1206,False,0.125,5,13,0,3,3,5,1,2,0
1576,0,2021-11-13T14:49:00Z,False,0,10/5/2023 0:00,Fatal,4.0,1.0,0.0,5.0,189,747,1,462,False,0.25,5,6,8,3,3,1,1,2,1
1577,0,2021-11-13T12:50:00Z,False,0,6/8/2022 0:00,Serious,0.0,1.0,0.0,1.0,772,968,1,2465,False,0.125,5,15,0,3,3,10,1,2,0
1578,0,2021-11-13T12:45:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,19,429,1,454,False,0.125,5,15,0,3,3,5,1,2,0
1579,0,2021-11-12T19:31:00Z,False,0,5/26/2022 0:00,Minor,0.0,0.0,1.0,1.0,896,1660,1,576,False,0.125,5,15,0,3,3,3,1,2,0
1580,0,2021-11-12T15:30:00Z,False,0,6/8/2022 0:00,?,0.0,0.0,0.0,0.0,430,959,1,2011,False,0.125,5,15,0,3,3,5,1,2,0
1581,0,2021-11-12T15:13:00Z,False,0,5/3/2023 0:00,Fatal,2.0,0.0,0.0,2.0,1317,1972,1,2089,True,0.125,5,15,0,1,3,1,1,2,1
1582,2,2021-11-12T10:02:00Z,False,0,3/8/2024 0:00,?,0.0,0.0,0.0,0.0,157,1073,1,576,False,0.125,5,15,0,2,3,3,1,2,0
1583,1,2021-11-11T22:06:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,12,0,0,10,0,3,0
1584,0,2021-11-11T11:48:00Z,False,0,1/4/2024 0:00,Fatal,2.0,0.0,0.0,2.0,250,60,1,576,False,0.125,5,13,0,1,3,6,1,2,1
1585,0,2021-11-11T08:52:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,250,1530,1,1814,False,0.125,0,0,13,3,0,10,0,3,1
1586,0,2021-11-10T14:30:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,994,1722,6,576,False,0.125,5,14,0,3,3,6,1,2,0
1587,0,2021-11-10T12:00:00Z,False,0,5/26/2022 0:00,Minor,0.0,0.0,1.0,1.0,996,1727,6,576,False,0.125,5,15,0,3,3,6,1,2,0
1588,0,2021-11-10T11:22:00Z,False,0,?,?,0.0,0.0,0.0,0.0,956,1846,1,576,True,,0,0,13,3,0,3,0,3,0
1589,0,2021-11-10T11:03:00Z,False,0,9/7/2023 0:00,Fatal,1.0,0.0,0.0,1.0,1317,833,1,576,True,0.125,5,15,0,1,3,6,1,2,1
1590,0,2021-11-09T17:05:00Z,False,0,7/6/2023 0:00,?,0.0,0.0,0.0,0.0,896,1660,1,2567,False,0.125,5,13,0,3,3,1,1,2,0
1591,0,2021-11-09T04:50:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,160,1504,6,576,False,0.125,9,1,0,3,3,6,1,2,0
1592,0,2021-11-08T17:20:00Z,False,0,9/7/2023 0:00,Fatal,1.0,0.0,0.0,1.0,639,2004,1,576,True,0.125,5,15,0,3,3,6,1,2,1
1593,0,2021-11-08T16:15:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,301,810,1,1718,False,0.125,5,20,0,3,3,13,1,2,0
1594,0,2021-11-08T16:05:00Z,False,0,6/8/2022 0:00,?,0.0,0.0,0.0,0.0,250,60,1,1889,False,0.125,5,15,0,3,3,5,1,2,0
1595,0,2021-11-08T13:57:00Z,False,0,8/30/2023 0:00,Fatal,1.0,0.0,0.0,1.0,811,1386,1,156,False,0.125,5,15,0,3,3,6,1,2,1
1596,0,2021-11-08T13:37:00Z,False,0,5/4/2022 0:00,?,0.0,0.0,0.0,0.0,209,250,1,2326,True,0.125,5,15,0,3,3,5,1,2,0
1597,0,2021-11-08T11:35:00Z,False,0,?,?,0.0,0.0,0.0,0.0,993,1725,6,576,False,,0,0,13,3,0,6,0,3,0
1598,0,2021-11-07T15:02:00Z,False,0,8/31/2022 0:00,Fatal,1.0,0.0,0.0,1.0,516,129,1,576,True,0.125,5,15,0,3,3,10,1,2,1
1599,0,2021-11-07T14:43:00Z,False,0,5/4/2022 0:00,?,0.0,0.0,0.0,0.0,963,1136,1,1407,False,0.125,0,15,0,3,3,5,1,2,0
1600,0,2021-11-07T13:15:00Z,False,0,6/8/2022 0:00,?,0.0,0.0,0.0,0.0,896,1613,1,1162,False,0.25,5,15,0,3,3,5,1,2,0
1601,0,2021-11-07T11:20:00Z,False,0,6/8/2022 0:00,?,0.0,0.0,0.0,0.0,252,204,1,1220,False,0.125,5,15,0,3,3,10,1,2,0
1602,0,2021-11-07T09:40:00Z,False,0,6/8/2022 0:00,?,0.0,0.0,0.0,0.0,771,1368,1,2756,False,0.125,5,15,0,3,3,4,1,2,0
1603,0,2021-11-05T19:26:00Z,False,0,9/27/2023 0:00,Fatal,1.0,0.0,0.0,1.0,896,1665,1,2755,False,0.25,5,15,0,3,3,3,1,2,1
1604,0,2021-11-05T18:30:00Z,False,0,?,Fatal,5.0,0.0,0.0,5.0,157,790,1,2547,False,,0,0,13,3,0,1,0,3,1
1605,0,2021-11-05T09:37:00Z,False,0,4/19/2023 0:00,Fatal,1.0,0.0,0.0,1.0,1241,1759,1,495,True,0.125,5,15,0,1,3,3,1,2,1
1606,0,2021-11-04T19:30:00Z,False,0,9/7/2023 0:00,?,0.0,0.0,0.0,0.0,250,43,1,576,False,0.125,5,15,0,3,3,1,1,2,0
1607,0,2021-11-04T15:00:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,250,111,1,576,False,0.125,5,16,0,3,3,3,1,2,0
1608,0,2021-11-04T14:20:00Z,False,0,5/4/2022 0:00,?,0.0,0.0,0.0,0.0,304,812,1,2298,False,0.125,5,15,0,3,3,5,1,2,0
1609,0,2021-11-04T12:00:00Z,False,0,5/4/2022 0:00,?,0.0,0.0,0.0,0.0,1041,821,1,2522,False,0.125,5,15,0,3,3,5,1,2,0
1610,0,2021-11-04T09:47:00Z,False,0,9/7/2023 0:00,Minor,0.0,0.0,1.0,1.0,250,60,1,2233,False,0.125,5,15,0,3,3,3,1,2,0
1611,1,2021-11-03T21:30:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,12,0,0,3,0,3,0
1612,0,2021-11-03T11:30:00Z,False,0,12/6/2023 0:00,Fatal,1.0,0.0,0.0,1.0,106,1807,1,1926,False,0.125,8,1,9,3,3,4,1,2,1
1613,1,2021-11-03T00:40:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,427,1,576,False,0.25,0,0,4,0,0,3,0,3,0
1614,0,2021-11-01T14:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1672,1,576,False,,0,13,13,3,0,5,0,3,0
1615,1,2021-10-31T23:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,427,1,576,False,,0,0,12,0,0,3,0,3,0
1616,0,2021-10-31T19:00:00Z,False,0,9/7/2023 0:00,Fatal,1.0,0.0,0.0,1.0,896,1605,1,897,False,0.125,5,15,0,1,3,6,1,2,1
1617,0,2021-10-31T17:54:00Z,False,0,5/4/2022 0:00,Minor,0.0,0.0,1.0,1.0,250,60,1,2797,False,0.125,5,13,0,3,3,4,1,2,0
1618,0,2021-10-31T16:40:00Z,False,0,10/5/2023 0:00,?,0.0,0.0,0.0,0.0,160,288,6,2255,False,0.125,5,13,0,3,3,13,1,2,0
1619,0,2021-10-31T15:30:00Z,False,0,5/4/2022 0:00,Minor,0.0,0.0,1.0,1.0,250,45,1,346,False,0.125,5,15,0,3,3,5,1,2,0
1620,0,2021-10-31T13:34:00Z,False,0,11/7/2023 0:00,Fatal,2.0,0.0,0.0,2.0,157,1532,1,576,False,0.125,5,15,0,3,2,3,1,2,1
1621,0,2021-10-31T13:20:00Z,False,0,10/5/2023 0:00,Fatal,1.0,0.0,0.0,1.0,1241,1779,1,576,True,0.125,5,15,0,1,3,3,1,2,1
1622,1,2021-10-31T13:00:00Z,False,0,?,?,?,?,?,?,1078,1854,6,576,False,,0,0,12,2,0,10,0,3,0
1623,0,2021-10-31T11:50:00Z,False,0,4/5/2023 0:00,?,0.0,0.0,0.0,0.0,250,1719,1,2379,False,0.125,5,13,0,3,3,5,1,2,0
1624,0,2021-10-31T09:37:00Z,False,0,11/8/2023 0:00,Fatal,1.0,0.0,1.0,2.0,250,42,1,1184,False,0.125,5,15,0,3,3,5,1,2,1
1625,0,2021-10-31T04:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,1317,325,1,576,False,,0,0,13,3,0,4,0,3,0
1626,1,2021-10-31T04:00:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,179,355,1,576,False,0.375,0,0,15,0,0,10,0,3,1
1627,0,2021-10-30T19:10:00Z,False,0,6/8/2023 0:00,?,0.0,0.0,0.0,0.0,250,83,1,2818,False,0.125,5,15,0,3,3,3,1,2,0
1628,0,2021-10-30T14:37:00Z,False,0,4/5/2023 0:00,?,0.0,0.0,0.0,0.0,166,436,1,2617,False,0.125,5,15,0,3,3,1,1,2,0
1629,0,2021-10-30T08:00:00Z,False,0,?,Serious,0.0,2.0,0.0,2.0,250,111,1,576,False,0.125,0,0,15,3,0,3,0,3,0
1630,0,2021-10-29T16:00:00Z,False,0,9/7/2023 0:00,?,0.0,0.0,0.0,0.0,896,1613,1,56,False,0.25,5,15,0,3,1,3,1,2,0
1631,0,2021-10-29T14:15:00Z,False,0,5/4/2022 0:00,?,0.0,0.0,0.0,0.0,70,451,1,1321,False,0.125,5,15,0,3,3,5,1,2,0
1632,0,2021-10-28T16:26:00Z,False,0,8/31/2022 0:00,?,0.0,0.0,0.0,0.0,157,1278,1,1341,False,0.125,5,15,0,3,3,1,1,2,0
1633,0,2021-10-28T13:11:00Z,False,0,4/27/2023 0:00,Fatal,1.0,0.0,0.0,1.0,250,60,1,2740,False,0.125,5,13,0,3,3,10,1,2,1
1634,0,2021-10-28T12:10:00Z,False,0,6/8/2022 0:00,?,0.0,0.0,0.0,0.0,646,1710,1,2066,True,0.125,5,15,0,3,3,5,1,2,0
1635,0,2021-10-28T12:00:00Z,False,0,5/4/2022 0:00,?,0.0,0.0,0.0,0.0,160,150,6,2740,False,0.125,9,3,0,3,3,3,1,2,0
1636,0,2021-10-28T09:11:00Z,False,0,5/3/2023 0:00,Fatal,1.0,0.0,0.0,1.0,811,1389,1,576,False,0.125,5,15,0,3,1,3,1,2,1
1637,0,2021-10-27T19:42:00Z,False,0,5/4/2022 0:00,Minor,0.0,0.0,2.0,2.0,896,1594,1,576,False,0.125,5,13,0,3,3,3,1,2,0
1638,0,2021-10-27T18:17:00Z,False,0,9/20/2023 0:00,Fatal,1.0,0.0,0.0,1.0,157,706,1,576,False,0.125,5,15,0,3,3,3,1,2,1
1639,0,2021-10-27T17:50:00Z,False,0,8/30/2023 0:00,?,0.0,0.0,0.0,0.0,157,175,1,381,False,0.125,5,13,0,3,3,1,1,2,0
1640,0,2021-10-27T17:00:00Z,False,0,5/4/2022 0:00,?,0.0,0.0,0.0,0.0,896,1670,1,1201,False,0.125,5,15,0,3,3,5,1,2,0
1641,0,2021-10-26T23:23:00Z,False,0,9/7/2023 0:00,Fatal,1.0,0.0,0.0,1.0,1242,1765,1,273,False,0.125,5,15,0,1,3,6,1,2,1
1642,0,2021-10-26T14:45:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,896,1677,1,1453,False,0.125,8,15,0,3,3,5,1,2,0
1643,0,2021-10-26T13:30:00Z,False,0,5/4/2022 0:00,?,0.0,0.0,0.0,0.0,570,874,1,1331,False,0.125,5,11,0,3,3,5,1,2,0
1644,0,2021-10-26T06:05:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,160,142,6,576,False,,0,0,13,1,0,3,0,3,1
1645,0,2021-10-24T22:26:00Z,False,0,?,Fatal,1.0,1.0,0.0,2.0,320,154,1,576,False,,0,0,13,3,0,1,0,3,1
1646,0,2021-10-24T18:40:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,2035,1,2452,False,0.125,0,0,13,3,0,1,0,3,0
1647,0,2021-10-24T15:45:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,857,646,1,1825,False,0.125,5,15,0,3,3,5,1,2,0
1648,0,2021-10-24T11:00:00Z,False,0,5/4/2022 0:00,Serious,0.0,1.0,0.0,1.0,250,112,1,358,False,0.125,5,15,0,3,3,1,1,2,0
1649,0,2021-10-23T18:25:00Z,False,0,5/3/2023 0:00,Fatal,1.0,1.0,0.0,2.0,538,1566,1,623,True,0.125,5,15,0,3,3,1,1,2,1
1650,0,2021-10-23T14:45:00Z,False,0,5/4/2022 0:00,?,0.0,0.0,0.0,0.0,250,45,1,87,False,0.125,5,13,0,3,3,1,1,2,0
1651,0,2021-10-23T14:40:00Z,False,0,11/29/2023 0:00,Fatal,2.0,0.0,0.0,2.0,133,452,1,576,False,0.125,5,15,0,1,3,6,1,2,1
1652,0,2021-10-23T13:34:00Z,False,0,8/30/2023 0:00,?,0.0,0.0,0.0,0.0,250,60,1,1226,False,0.125,5,15,0,3,3,13,1,2,0
1653,0,2021-10-23T09:55:00Z,False,0,7/20/2022 0:00,Serious,0.0,1.0,0.0,1.0,423,1032,1,1923,False,0.25,6,0,4,0,3,8,1,2,0
1654,0,2021-10-23T09:50:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,896,1587,1,576,False,0.125,5,15,0,3,3,3,1,2,0
1655,0,2021-10-22T17:50:00Z,False,0,6/22/2023 0:00,?,0.0,0.0,0.0,0.0,421,1024,1,1895,False,0.25,6,15,0,3,3,5,1,2,0
1656,0,2021-10-22T15:57:00Z,False,0,12/20/2023 0:00,Fatal,1.0,1.0,0.0,2.0,896,1625,1,2320,False,0.125,5,15,0,1,3,3,1,2,1
1657,0,2021-10-22T08:42:00Z,False,0,4/26/2023 0:00,?,0.0,0.0,0.0,0.0,250,155,1,1489,False,0.125,8,0,8,3,3,10,1,2,0
1658,0,2021-10-21T19:20:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,250,60,1,2292,False,0.125,5,15,0,3,3,5,1,2,0
1659,0,2021-10-21T16:31:00Z,False,0,8/30/2023 0:00,Fatal,2.0,1.0,1.0,4.0,811,1387,1,2048,False,0.125,5,15,0,3,3,4,1,2,1
1660,0,2021-10-21T14:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,19,338,1,576,False,,0,0,13,3,0,4,0,3,0
1661,0,2021-10-21T10:38:00Z,False,0,4/29/2022 0:00,Serious,0.0,1.0,0.0,1.0,933,685,4,909,False,0.125,5,15,0,3,3,5,1,2,0
1662,0,2021-10-20T16:15:00Z,False,0,3/22/2023 0:00,?,0.0,0.0,0.0,0.0,250,156,1,2318,False,0.125,5,6,0,3,3,10,1,2,0
1663,0,2021-10-20T11:00:00Z,False,0,11/29/2023 0:00,Fatal,1.0,0.0,0.0,1.0,250,42,1,576,False,0.125,5,15,0,3,1,3,1,2,1
1664,1,2021-10-20T10:28:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,308,1,1062,False,0.25,0,0,13,0,0,1,0,3,0
1665,1,2021-10-20T04:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,182,858,1,1769,False,,0,0,12,0,0,1,0,3,0
1666,0,2021-10-19T12:16:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,250,259,1,1962,False,,0,0,12,4,0,13,0,3,1
1667,0,2021-10-19T10:00:00Z,False,0,9/28/2023 0:00,Serious,0.0,2.0,1.0,3.0,775,928,1,2657,False,0.25,6,15,0,1,3,10,1,2,0
1668,0,2021-10-18T19:24:00Z,False,0,8/31/2022 0:00,Fatal,1.0,0.0,0.0,1.0,898,1601,1,576,False,0.125,5,13,0,1,3,3,1,2,1
1669,0,2021-10-18T16:16:00Z,False,0,11/8/2023 0:00,?,0.0,0.0,0.0,0.0,157,130,1,1829,False,0.25,8,14,8,3,3,11,1,2,0
1670,0,2021-10-18T15:34:00Z,False,0,9/14/2022 0:00,Fatal,1.0,0.0,0.0,1.0,141,886,5,576,True,0.125,5,15,0,3,3,10,1,2,1
1671,0,2021-10-17T16:27:00Z,False,0,?,?,?,?,?,?,250,308,1,1868,False,,0,0,13,4,0,10,0,3,0
1672,0,2021-10-17T15:55:00Z,False,0,5/4/2022 0:00,?,0.0,0.0,0.0,0.0,250,72,1,433,False,0.125,5,13,0,3,3,5,1,2,0
1673,0,2021-10-17T14:02:00Z,False,0,11/8/2023 0:00,Fatal,1.0,0.0,0.0,1.0,998,11,1,2380,False,0.125,5,15,0,3,3,6,1,2,1
1674,0,2021-10-17T12:15:00Z,False,0,6/8/2022 0:00,?,0.0,0.0,0.0,0.0,811,1384,1,1869,False,0.125,5,15,0,3,3,5,1,2,0
1675,0,2021-10-17T11:55:00Z,False,0,?,?,?,?,?,?,993,1725,6,576,False,,0,0,13,1,0,13,0,3,0
1676,0,2021-10-16T14:30:00Z,False,0,4/29/2022 0:00,?,0.0,0.0,0.0,0.0,250,83,1,576,False,0.125,5,15,0,3,3,3,1,2,0
1677,0,2021-10-16T13:00:00Z,False,0,4/29/2022 0:00,?,0.0,0.0,0.0,0.0,45,534,6,692,False,0.125,9,6,8,3,3,5,1,2,0
1678,0,2021-10-16T08:30:00Z,False,0,9/7/2023 0:00,Serious,0.0,1.0,0.0,1.0,1314,29,1,2203,True,0.125,5,15,0,3,3,4,1,2,0
1679,1,2021-10-16T04:00:00Z,False,0,?,?,?,?,?,?,179,424,1,576,False,,0,0,6,0,0,3,0,3,0
1680,0,2021-10-15T15:00:00Z,False,0,8/30/2023 0:00,Minor,0.0,0.0,3.0,3.0,250,97,1,576,False,0.125,5,13,0,3,3,3,1,2,0
1681,1,2021-10-15T13:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,32,559,6,576,False,0.125,0,0,6,4,2,0,0,3,0
1682,0,2021-10-15T09:59:00Z,False,0,11/7/2023 0:00,Fatal,1.0,2.0,0.0,3.0,250,80,1,576,False,0.125,5,15,0,3,3,6,1,2,1
1683,1,2021-10-15T04:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,356,1,1827,False,,0,0,12,2,0,5,0,3,0
1684,0,2021-10-14T18:15:00Z,False,0,8/15/2023 0:00,?,0.0,0.0,0.0,0.0,716,1038,1,576,False,0.125,5,15,0,3,3,3,1,2,0
1685,0,2021-10-14T17:22:00Z,False,0,6/8/2023 0:00,Serious,0.0,1.0,0.0,1.0,711,1230,1,906,True,0.125,5,15,0,3,3,2,1,2,0
1686,0,2021-10-14T16:00:00Z,False,0,10/19/2023 0:00,Serious,0.0,2.0,2.0,4.0,1300,587,1,265,False,0.125,5,15,0,3,3,10,1,2,0
1687,0,2021-10-14T15:51:00Z,False,0,8/15/2023 0:00,Fatal,1.0,0.0,0.0,1.0,1260,1884,1,2648,True,0.125,5,15,0,1,3,1,1,2,1
1688,0,2021-10-14T12:30:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,250,83,1,1456,False,0.125,5,15,0,3,3,5,1,2,0
1689,1,2021-10-13T16:03:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,367,1,2768,False,,0,0,6,0,0,11,0,3,0
1690,0,2021-10-13T13:00:00Z,False,0,4/29/2022 0:00,?,0.0,0.0,0.0,0.0,1331,2251,1,576,False,0.125,5,15,0,4,3,3,1,2,0
1691,0,2021-10-13T10:20:00Z,False,0,8/15/2023 0:00,?,0.0,0.0,0.0,0.0,102,1406,1,576,False,0.125,5,15,0,3,3,6,1,2,0
1692,0,2021-10-13T08:16:00Z,False,0,10/25/2023 0:00,Fatal,1.0,0.0,0.0,1.0,896,1588,1,1006,False,0.125,5,15,0,1,1,4,1,2,1
1693,0,2021-10-12T13:00:00Z,False,0,3/22/2023 0:00,?,0.0,0.0,0.0,0.0,250,94,1,1303,False,0.125,5,15,0,3,3,5,1,2,0
1694,0,2021-10-12T09:30:00Z,False,0,3/22/2023 0:00,Fatal,2.0,0.0,0.0,2.0,851,1161,1,576,True,0.125,5,15,0,1,1,3,1,2,1
1695,0,2021-10-11T16:30:00Z,False,0,5/26/2022 0:00,?,0.0,0.0,0.0,0.0,898,1601,1,1884,False,0.125,5,13,0,3,3,1,1,2,0
1696,0,2021-10-11T12:14:00Z,False,0,11/8/2023 0:00,Fatal,2.0,2.0,0.0,1.0,250,228,1,1641,False,0.25,5,15,0,1,3,1,1,2,1
1697,0,2021-10-11T08:57:00Z,False,0,9/7/2023 0:00,Fatal,1.0,0.0,0.0,1.0,157,321,1,576,False,0.25,5,15,0,1,3,3,1,2,1
1698,0,2021-10-11T06:20:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,896,1672,1,576,False,,0,0,13,3,0,3,0,3,1
1699,0,2021-10-10T15:45:00Z,False,0,?,Minor,0.0,0.0,1.0,1.0,250,60,1,2513,False,0.125,0,0,13,3,0,4,0,3,0
1700,1,2021-10-10T15:40:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,12,0,0,3,0,3,0
1701,0,2021-10-10T13:57:00Z,False,0,12/20/2023 0:00,Fatal,1.0,0.0,0.0,1.0,996,1727,6,576,False,0.125,5,15,0,1,3,3,1,2,1
1702,0,2021-10-10T13:20:00Z,False,0,8/12/2022 0:00,?,0.0,0.0,0.0,0.0,387,1727,6,576,False,0.125,5,3,3,1,3,6,1,2,0
1703,0,2021-10-10T12:10:00Z,False,0,8/30/2023 0:00,Minor,0.0,0.0,1.0,1.0,472,876,1,576,False,0.125,5,15,0,3,3,3,1,2,0
